month,origin,dest,originCode,destCode,carrier,count
04,JFK,AMS,22,461,KL,40664
04,JFK,ANU,22,206,AA,5779
04,JFK,ARN,22,484,DY,6451
04,JFK,AUA,22,277,B6,14930
04,JFK,AUA,22,277,DL,7656
04,JFK,AUH,22,678,EY,27478
04,JFK,AZS,22,224,B6,1903
04,JFK,BCN,22,482,AA,11245
04,JFK,BCN,22,482,DL,15114
04,JFK,BDA,22,207,AA,7044
04,JFK,BDA,22,207,B6,2752
04,JFK,BGI,22,205,B6,11581
04,JFK,BOG,22,327,AV,19005
04,JFK,BOG,22,327,DL,5844
04,JFK,BRU,22,409,DL,10831
04,JFK,BRU,22,409,SN,15274
04,JFK,CAI,22,591,MS,12373
04,JFK,CCS,22,388,AA,3911
04,JFK,CDG,22,427,AA,20370
04,JFK,CDG,22,427,AF,80205
04,JFK,CDG,22,427,DL,13056
04,JFK,CMN,22,548,AT,9733
04,JFK,CPH,22,419,DY,4847
04,JFK,CTG,22,327,B6,3365
04,JFK,CUN,22,148,AA,21493
04,JFK,CUN,22,148,AM,8213
04,JFK,CUN,22,148,B6,20044
04,JFK,CWL,22,493,BA,117
04,JFK,DEL,22,733,AI,13115
04,JFK,DKR,22,569,DL,2089
04,JFK,DOH,22,664,QR,17043
04,JFK,DUB,22,441,AA,9305
04,JFK,DUB,22,441,DL,9056
04,JFK,DUB,22,441,EI,31211
04,JFK,DUB,22,441,LH,199
04,JFK,DUB,22,441,TK,7
04,JFK,DUS,22,429,AB,15816
04,JFK,DXB,22,678,EK,65130
04,JFK,EZE,22,303,AA,11798
04,JFK,EZE,22,303,AR,10218
04,JFK,FCO,22,450,AZ,31258
04,JFK,FCO,22,450,DL,15431
04,JFK,FRA,22,429,DL,10882
04,JFK,FRA,22,429,LH,40425
04,JFK,FRA,22,429,SQ,20483
04,JFK,GCM,22,233,B6,2694
04,JFK,GCM,22,233,KX,2751
04,JFK,GEO,22,350,0JQ,3471
04,JFK,GEO,22,350,1BQ,86
04,JFK,GEO,22,350,BW,7355
04,JFK,GIG,22,316,AA,9131
04,JFK,GIG,22,316,JJ,11259
04,JFK,GND,22,273,BW,2333
04,JFK,GND,22,273,DL,1032
04,JFK,GRU,22,316,AA,17220
04,JFK,GRU,22,316,DL,12395
04,JFK,GRU,22,316,JJ,29577
04,JFK,GUA,22,127,DL,1243
04,JFK,GVA,22,486,LX,11042
04,JFK,GYE,22,337,EQ,9242
04,JFK,GYE,22,337,XL,13650
04,JFK,HEL,22,425,AY,16051
04,JFK,HKG,22,729,CX,44861
04,JFK,ICN,22,778,CX,200
04,JFK,ICN,22,778,KE,29526
04,JFK,ICN,22,778,OZ,12150
04,JFK,IST,22,679,TK,48705
04,JFK,JED,22,670,SV,6954
04,JFK,JNB,22,562,SA,13154
04,JFK,KBP,22,488,PS,211
04,JFK,KEF,22,439,FI,10936
04,JFK,KEF,22,439,TK,9
04,JFK,KHI,22,764,PK,2359
04,JFK,KIN,22,243,1BQ,99
04,JFK,KIN,22,243,B6,8068
04,JFK,KIN,22,243,BW,11044
04,JFK,KTW,22,467,LY,359
04,JFK,KWI,22,644,KU,4865
04,JFK,LCY,22,493,BA,1024
04,JFK,LGW,22,493,BA,25
04,JFK,LHE,22,764,PK,1535
04,JFK,LHR,22,493,AA,43583
04,JFK,LHR,22,493,BA,123944
04,JFK,LHR,22,493,DL,32221
04,JFK,LHR,22,493,KU,4367
04,JFK,LHR,22,493,VS,57773
04,JFK,LIM,22,368,LA,5582
04,JFK,LIM,22,368,LP,6562
04,JFK,LIR,22,110,B6,6963
04,JFK,LIR,22,110,DL,957
04,JFK,LOS,22,555,W3,4597
04,JFK,LRM,22,224,B6,2948
04,JFK,LTN,22,493,17Q,14
04,JFK,MAD,22,482,AA,9439
04,JFK,MAD,22,482,DL,12907
04,JFK,MAD,22,482,IB,31368
04,JFK,MAD,22,482,UX,7775
04,JFK,MAN,22,493,AA,9755
04,JFK,MAN,22,493,TK,7
04,JFK,MAN,22,493,VS,220
04,JFK,MBJ,22,243,B6,13901
04,JFK,MBJ,22,243,BW,6917
04,JFK,MBJ,22,243,DL,8332
04,JFK,MDE,22,327,AV,3591
04,JFK,MEX,22,148,4O,5076
04,JFK,MEX,22,148,AM,34145
04,JFK,MEX,22,148,DL,8813
04,JFK,MUC,22,429,LH,10119
04,JFK,MXP,22,450,AA,11258
04,JFK,MXP,22,450,AZ,11405
04,JFK,MXP,22,450,DL,13948
04,JFK,NAS,22,204,B6,18189
04,JFK,NCE,22,427,DL,7509
04,JFK,NRT,22,736,DL,16825
04,JFK,NRT,22,736,JL,15090
04,JFK,NRT,22,736,NH,16196
04,JFK,ORY,22,427,A0,5548
04,JFK,OSA,22,736,CI,5794
04,JFK,OSL,22,465,DY,8910
04,JFK,PAP,22,238,AA,10521
04,JFK,PAP,22,238,B6,5721
04,JFK,PAP,22,238,DL,7292
04,JFK,PAP,22,238,TK,11
04,JFK,PEK,22,713,CA,29500
04,JFK,PLS,22,281,B6,8440
04,JFK,PLS,22,281,DL,1060
04,JFK,POP,22,224,0JQ,4
04,JFK,POP,22,224,B6,7877
04,JFK,POS,22,280,B6,7766
04,JFK,POS,22,280,BW,21401
04,JFK,PTY,22,162,CM,22766
04,JFK,PUJ,22,224,B6,16000
04,JFK,PUJ,22,224,DL,8515
04,JFK,PVG,22,713,MU,16964
04,JFK,RIX,22,451,HY,1521
04,JFK,RUH,22,670,SV,5116
04,JFK,SAL,22,118,LR,8906
04,JFK,SAL,22,118,TA,7016
04,JFK,SAP,22,131,TA,1843
04,JFK,SCL,22,324,LA,13701
04,JFK,SDQ,22,224,B6,33919
04,JFK,SDQ,22,224,DL,23878
04,JFK,SJO,22,110,AA,5274
04,JFK,SJO,22,110,DL,998
04,JFK,SKB,22,275,AA,1890
04,JFK,SNN,22,441,BA,903
04,JFK,SNN,22,441,EI,7290
04,JFK,STI,22,224,B6,42882
04,JFK,STI,22,224,DL,26887
04,JFK,SVO,22,475,DL,11097
04,JFK,SVO,22,475,SU,32717
04,JFK,SXM,22,264,AA,6776
04,JFK,SXM,22,264,B6,8357
04,JFK,SXM,22,264,DL,8297
04,JFK,TAB,22,280,BW,831
04,JFK,TLV,22,636,DL,19928
04,JFK,TLV,22,636,LY,36319
04,JFK,TPE,22,781,BR,11372
04,JFK,TXL,22,429,AB,9085
04,JFK,UVF,22,276,B6,7159
04,JFK,VCE,22,450,DL,10958
04,JFK,VIE,22,403,OS,16838
04,JFK,VKO,22,475,UN,3119
04,JFK,WAW,22,467,LO,12477
04,JFK,WAW,22,467,LY,393
04,JFK,YQX,22,961,AA,299
04,JFK,YQX,22,961,BA,156
04,JFK,YUL,22,941,9E,2101
04,JFK,YUL,22,941,MQ,5819
04,JFK,YUL,22,941,RP,3547
04,JFK,YVR,22,906,CX,12092
04,JFK,YYC,22,916,WS,814
04,JFK,YYZ,22,936,9E,7829
04,JFK,YYZ,22,936,DL,59
04,JFK,YYZ,22,936,MQ,7330
04,JFK,YYZ,22,936,QK,7118
04,JFK,ZRH,22,486,AA,7591
04,JFK,ZRH,22,486,LX,16287
04,KOA,YVR,2,906,AC,1427
04,KOA,YVR,2,906,WS,7210
04,LAN,CUN,43,148,F9,1297
04,LAN,PUJ,43,224,F9,768
04,LAN,PVR,43,148,F9,564
04,LAS,FRA,85,429,DE,5668
04,LAS,GDL,85,148,Y4,7918
04,LAS,GLA,85,493,MT,292
04,LAS,ICN,85,778,KE,5075
04,LAS,LGW,85,493,BA,5595
04,LAS,LGW,85,493,VS,22805
04,LAS,LHR,85,493,BA,18259
04,LAS,MAN,85,493,MT,6801
04,LAS,MAN,85,493,VS,5693
04,LAS,MEX,85,148,AM,18944
04,LAS,MEX,85,148,Y4,10237
04,LAS,MID,85,148,GL,91
04,LAS,MTY,85,148,4O,2501
04,LAS,MTY,85,148,AM,1645
04,LAS,PTY,85,162,CM,11433
04,LAS,TLC,85,148,4O,1398
04,LAS,YEG,85,916,WS,17410
04,LAS,YLW,85,906,WS,1655
04,LAS,YOW,85,936,WS,1612
04,LAS,YQR,85,921,WS,3309
04,LAS,YUL,85,941,AC,145
04,LAS,YUL,85,941,RV,13840
04,LAS,YUL,85,941,WS,1988
04,LAS,YVR,85,906,AC,7221
04,LAS,YVR,85,906,RV,611
04,LAS,YVR,85,906,WS,16911
04,LAS,YWG,85,926,WS,4017
04,LAS,YXE,85,921,WS,3377
04,LAS,YYC,85,916,07Q,98
04,LAS,YYC,85,916,AC,7172
04,LAS,YYC,85,916,RV,744
04,LAS,YYC,85,916,WS,26367
04,LAS,YYJ,85,906,WS,2242
04,LAS,YYZ,85,936,RV,26773
04,LAS,YYZ,85,936,WG,2740
04,LAS,YYZ,85,936,WS,17582
04,LAX,AGU,91,148,Y4,3075
04,LAX,AKL,91,851,NZ,32394
04,LAX,AMS,91,461,KL,18593
04,LAX,ARN,91,484,DY,4625
04,LAX,BJX,91,148,OO,3660
04,LAX,BJX,91,148,UA,5081
04,LAX,BNE,91,802,QF,17780
04,LAX,BNE,91,802,VA,10216
04,LAX,BZE,91,106,DL,1051
04,LAX,CAN,91,713,CZ,25220
04,LAX,CDG,91,427,AF,40411
04,LAX,CDG,91,427,TN,9175
04,LAX,CPH,91,419,DY,4739
04,LAX,CUN,91,148,AM,1143
04,LAX,CUN,91,148,DL,8065
04,LAX,CUN,91,148,UA,12067
04,LAX,CUN,91,148,VX,5881
04,LAX,DGO,91,148,EV,308
04,LAX,DUS,91,429,AB,3348
04,LAX,DXB,91,678,EK,24931
04,LAX,FRA,91,429,LH,19305
04,LAX,GDL,91,148,AM,17751
04,LAX,GDL,91,148,AS,16051
04,LAX,GDL,91,148,DL,449
04,LAX,GDL,91,148,UA,5913
04,LAX,GDL,91,148,Y4,20920
04,LAX,GRU,91,316,AA,10681
04,LAX,GRU,91,316,KE,3467
04,LAX,GUA,91,127,DL,11083
04,LAX,GUA,91,127,LR,7909
04,LAX,HKG,91,729,CX,45632
04,LAX,HMO,91,148,5D,2357
04,LAX,HND,91,736,DL,8372
04,LAX,HND,91,736,NH,10873
04,LAX,ICN,91,778,AA,153
04,LAX,ICN,91,778,KE,40669
04,LAX,ICN,91,778,OZ,34603
04,LAX,ICN,91,778,TG,6849
04,LAX,IST,91,679,TK,17746
04,LAX,JED,91,670,SV,4872
04,LAX,KIX,91,736,PR,109
04,LAX,LAP,91,148,5D,498
04,LAX,LHR,91,493,AA,15887
04,LAX,LHR,91,493,BA,42101
04,LAX,LHR,91,493,NZ,16344
04,LAX,LHR,91,493,UA,10740
04,LAX,LHR,91,493,VS,29104
04,LAX,LIM,91,368,LA,11307
04,LAX,LIM,91,368,LP,12836
04,LAX,LIR,91,110,DL,1104
04,LAX,LTO,91,148,5D,681
04,LAX,LTO,91,148,QX,3933
04,LAX,MAD,91,482,IB,6242
04,LAX,MEL,91,802,QF,23483
04,LAX,MEL,91,802,VA,7710
04,LAX,MEX,91,148,AM,35744
04,LAX,MEX,91,148,AS,16450
04,LAX,MEX,91,148,UA,7739
04,LAX,MEX,91,148,Y4,5993
04,LAX,MLM,91,148,Y4,5969
04,LAX,MNL,91,766,PR,23482
04,LAX,MUC,91,429,LH,15191
04,LAX,MZT,91,148,AS,6983
04,LAX,NAN,91,821,FJ,14100
04,LAX,NRT,91,736,AA,10485
04,LAX,NRT,91,736,DL,18701
04,LAX,NRT,91,736,JL,11147
04,LAX,NRT,91,736,MH,5867
04,LAX,NRT,91,736,NH,11398
04,LAX,NRT,91,736,SQ,18729
04,LAX,NRT,91,736,UA,11487
04,LAX,PEK,91,713,CA,30691
04,LAX,PPT,91,823,AF,6626
04,LAX,PPT,91,823,TN,21735
04,LAX,PTY,91,162,CM,23600
04,LAX,PVG,91,713,AA,12418
04,LAX,PVG,91,713,MU,17043
04,LAX,PVG,91,713,UA,11625
04,LAX,PVR,91,148,AS,16209
04,LAX,PVR,91,148,DL,8144
04,LAX,PVR,91,148,UA,1199
04,LAX,QRO,91,148,0WQ,4
04,LAX,RAR,91,813,NZ,1288
04,LAX,SAL,91,118,TA,28316
04,LAX,SJD,91,148,0WQ,4
04,LAX,SJD,91,148,AA,12643
04,LAX,SJD,91,148,AS,18455
04,LAX,SJD,91,148,UA,8914
04,LAX,SJO,91,110,DL,9382
04,LAX,SJO,91,110,LR,30
04,LAX,SVO,91,475,SU,10312
04,LAX,SYD,91,802,DL,14001
04,LAX,SYD,91,802,QF,37957
04,LAX,SYD,91,802,UA,13737
04,LAX,SYD,91,802,VA,16805
04,LAX,TLV,91,636,LY,8597
04,LAX,TPE,91,781,BR,35289
04,LAX,TPE,91,781,CI,32277
04,LAX,UPN,91,148,Y4,1365
04,LAX,VKO,91,475,UN,967
04,LAX,YEG,91,916,DL,93
04,LAX,YEG,91,916,WS,7828
04,LAX,YLW,91,906,OO,3374
04,LAX,YUL,91,941,AC,10052
04,LAX,YVR,91,906,AC,22651
04,LAX,YVR,91,906,AS,24389
04,LAX,YVR,91,906,DL,94
04,LAX,YVR,91,906,OO,3745
04,LAX,YVR,91,906,WS,16841
04,LAX,YYC,91,916,AC,10580
04,LAX,YYC,91,916,DL,46
04,LAX,YYC,91,916,WS,12527
04,LAX,YYZ,91,936,AA,7207
04,LAX,YYZ,91,936,AC,32500
04,LAX,ZCL,91,148,Y4,3546
04,LAX,ZIH,91,148,AS,3801
04,LAX,ZLO,91,148,AS,2805
04,LAX,ZRH,91,486,LX,12360
04,LBB,YYC,74,916,AA,82
04,LCH,YYZ,72,936,EV,45
04,LGA,AUA,22,277,DL,1023
04,LGA,BDA,22,207,DL,5433
04,LGA,NAS,22,204,DL,6079
04,LGA,YHZ,22,951,EV,2919
04,LGA,YHZ,22,951,G7,372
04,LGA,YOW,22,936,QK,4779
04,LGA,YUL,22,941,AC,10822
04,LGA,YUL,22,941,EV,4073
04,LGA,YUL,22,941,MQ,6831
04,LGA,YUL,22,941,RP,3177
04,LGA,YYZ,22,936,AC,36839
04,LGA,YYZ,22,936,MQ,17213
04,LGA,YYZ,22,936,QK,541
04,LGA,YYZ,22,936,WS,28097
04,LIH,YVR,2,906,WS,6346
04,LKE,YTP,93,906,KAH,2
04,LKE,YWH,93,906,KAH,1640
04,LKE,YYJ,93,906,KAH,1
04,LKE,ZNA,93,906,KAH,7
04,LRD,SAL,74,118,09Q,139
04,LRD,SAL,74,118,FCQ,244
04,LRD,SAL,74,118,K8,111
04,LRD,SAL,74,118,XP,240
04,LSE,YYZ,45,936,13Q,2
04,MCI,CUN,64,148,AM,829
04,MCI,CUN,64,148,F9,2012
04,MCI,PVR,64,148,F9,531
04,MCI,SJD,64,148,F9,569
04,MCI,YYZ,64,936,QK,1718
04,MCI,YYZ,64,936,UA,46
04,MCO,AUA,33,277,FL,1589
04,MCO,BHX,33,493,MT,650
04,MCO,BOG,33,327,AV,5815
04,MCO,BOG,33,327,B6,7349
04,MCO,CUN,33,148,B6,5641
04,MCO,CUN,33,148,DL,1252
04,MCO,CWL,33,493,MT,624
04,MCO,DUB,33,441,EI,6737
04,MCO,FRA,33,429,LH,16396
04,MCO,GLA,33,493,MT,576
04,MCO,GLA,33,493,VS,4220
04,MCO,GRU,33,316,JJ,19721
04,MCO,KIN,33,243,BW,2148
04,MCO,LBG,33,427,12Q,12
04,MCO,LCG,33,482,0RQ,14
04,MCO,LGW,33,493,BA,23271
04,MCO,LGW,33,493,MT,2299
04,MCO,LGW,33,493,VS,41144
04,MCO,MAN,33,493,MT,10082
04,MCO,MAN,33,493,VS,34101
04,MCO,MBJ,33,243,B6,4698
04,MCO,MBJ,33,243,FL,3127
04,MCO,MEX,33,148,AM,10083
04,MCO,MEX,33,148,Y4,3802
04,MCO,MHH,33,204,3M,1329
04,MCO,MID,33,148,AM,332
04,MCO,MTY,33,148,AM,150
04,MCO,NAS,33,204,B6,4526
04,MCO,NAS,33,204,UP,4914
04,MCO,POS,33,280,BW,2728
04,MCO,PTY,33,162,CM,25343
04,MCO,SAL,33,118,TA,2549
04,MCO,SDQ,33,224,B6,4940
04,MCO,SDQ,33,224,G3,7233
04,MCO,SJO,33,110,B6,6528
04,MCO,TGU,33,131,DL,95
04,MCO,VER,33,148,5D,90
04,MCO,YEG,33,916,WS,993
04,MCO,YHM,33,936,C6,374
04,MCO,YHM,33,936,WS,1820
04,MCO,YHZ,33,951,AC,2098
04,MCO,YHZ,33,951,C6,1344
04,MCO,YHZ,33,951,TS,1606
04,MCO,YHZ,33,951,WG,1425
04,MCO,YHZ,33,951,WS,3235
04,MCO,YOW,33,936,AC,1620
04,MCO,YOW,33,936,WS,5427
04,MCO,YQB,33,941,C6,1291
04,MCO,YQM,33,946,C6,1214
04,MCO,YQM,33,946,WS,937
04,MCO,YUL,33,941,C6,2132
04,MCO,YUL,33,941,RV,14283
04,MCO,YUL,33,941,TS,2600
04,MCO,YUL,33,941,WS,2498
04,MCO,YWG,33,926,AC,347
04,MCO,YWG,33,926,WS,2210
04,MCO,YXU,33,936,WS,872
04,MCO,YYC,33,916,WS,4195
04,MCO,YYT,33,961,C6,1713
04,MCO,YYT,33,961,WS,1075
04,MCO,YYZ,33,936,AC,251
04,MCO,YYZ,33,936,C6,3946
04,MCO,YYZ,33,936,RV,35878
04,MCO,YYZ,33,936,WG,5617
04,MCO,YYZ,33,936,WS,15618
04,MDT,YYZ,23,936,ZX,846
04,MDW,BJX,41,148,Y4,1960
04,MDW,CUN,41,148,FL,14526
04,MDW,GDL,41,148,Y4,7207
04,MDW,LBG,41,427,0Q,2
04,MDW,LIN,41,450,17Q,7
04,MDW,MBJ,41,243,FL,4278
04,MDW,MEX,41,148,Y4,99
04,MDW,MLM,41,148,Y4,5314
04,MDW,PUJ,41,224,FL,5524
04,MDW,YOW,41,936,13Q,3
04,MDW,YTZ,41,936,PD,10194
04,MDW,YUL,41,941,GL,113
04,MDW,YVR,41,906,14Q,8
04,MDW,YYC,41,916,14Q,9
04,MDW,YYZ,41,936,13Q,7
04,MDW,ZCL,41,148,Y4,2406
04,MEM,YYZ,54,936,DL,38
04,MFE,PBC,74,148,EV,45
04,MFE,YYZ,74,936,ZX,15
04,MIA,AMS,33,461,OR,1659
04,MIA,ANU,33,206,AA,7331
04,MIA,ASU,33,365,AA,3438
04,MIA,AUA,33,277,AA,14914
04,MIA,AUA,33,277,PY,2019
04,MIA,BAQ,33,327,AV,5517
04,MIA,BCN,33,482,AA,11139
04,MIA,BDA,33,207,AA,6572
04,MIA,BEL,33,316,JJ,3647
04,MIA,BGI,33,205,AA,19109
04,MIA,BGI,33,205,CRV,4
04,MIA,BLA,33,388,9V,5266
04,MIA,BOG,33,327,12Q,2
04,MIA,BOG,33,327,4C,11119
04,MIA,BOG,33,327,AA,17114
04,MIA,BOG,33,327,AV,24100
04,MIA,BRU,33,409,TB,2842
04,MIA,BSB,33,316,AA,6175
04,MIA,BSB,33,316,JJ,6518
04,MIA,BZE,33,106,AA,12492
04,MIA,CCS,33,388,AA,25344
04,MIA,CCS,33,388,LA,2444
04,MIA,CCS,33,388,S3,30933
04,MIA,CDG,33,427,AA,11773
04,MIA,CDG,33,427,AF,20514
04,MIA,CFG,33,219,MQ,519
04,MIA,CFG,33,219,SY,2348
04,MIA,CLO,33,327,AA,7173
04,MIA,CLO,33,327,AV,6254
04,MIA,CMW,33,219,09Q,652
04,MIA,CMW,33,219,AA,972
04,MIA,CMW,33,219,FCQ,116
04,MIA,CMW,33,219,K8,1105
04,MIA,CMW,33,219,SY,753
04,MIA,CNF,33,316,AA,5982
04,MIA,CNF,33,316,JJ,4700
04,MIA,CPH,33,419,DY,188
04,MIA,CTG,33,327,AV,4477
04,MIA,CUN,33,148,AA,38809
04,MIA,CUN,33,148,LA,123
04,MIA,CUR,33,262,7I,6836
04,MIA,CUR,33,262,AA,13520
04,MIA,CWB,33,316,AA,4007
04,MIA,CYB,33,233,KX,210
04,MIA,CZM,33,148,AA,2240
04,MIA,DUS,33,429,AB,15063
04,MIA,ELH,33,204,MQ,2372
04,MIA,EZE,33,303,4M,11608
04,MIA,EZE,33,303,AA,26764
04,MIA,EZE,33,303,AR,19439
04,MIA,FCO,33,450,AZ,14554
04,MIA,FDF,33,252,AA,1758
04,MIA,FPO,33,204,MQ,7916
04,MIA,FRA,33,429,LH,26104
04,MIA,GCM,33,233,AA,18617
04,MIA,GCM,33,233,KX,10699
04,MIA,GEO,33,350,PY,1685
04,MIA,GGT,33,204,MQ,4584
04,MIA,GIG,33,316,AA,10995
04,MIA,GIG,33,316,JJ,11363
04,MIA,GND,33,273,AA,5658
04,MIA,GRU,33,316,AA,41570
04,MIA,GRU,33,316,JJ,41833
04,MIA,GUA,33,127,AA,20192
04,MIA,GUA,33,127,K8,120
04,MIA,GUA,33,127,TA,1595
04,MIA,GYE,33,337,AA,20707
04,MIA,HAV,33,219,09Q,4293
04,MIA,HAV,33,219,AA,9042
04,MIA,HAV,33,219,FCQ,4342
04,MIA,HAV,33,219,GL,627
04,MIA,HAV,33,219,K8,9291
04,MIA,HAV,33,219,MQ,377
04,MIA,HAV,33,219,SY,6497
04,MIA,HOG,33,219,09Q,110
04,MIA,HOG,33,219,AA,1979
04,MIA,HOG,33,219,K8,1075
04,MIA,KIN,33,243,AA,22937
04,MIA,KIN,33,243,K8,17
04,MIA,LGW,33,493,VS,441
04,MIA,LHR,33,493,AA,29728
04,MIA,LHR,33,493,BA,37405
04,MIA,LHR,33,493,VS,17039
04,MIA,LIM,33,368,AA,19289
04,MIA,LIM,33,368,LP,24419
04,MIA,LIM,33,368,TQQ,9365
04,MIA,LIR,33,110,AA,11299
04,MIA,LIS,33,469,TP,5677
04,MIA,LPB,33,312,AA,3859
04,MIA,LRM,33,224,MQ,2303
04,MIA,MAD,33,482,AA,11103
04,MIA,MAD,33,482,IB,29224
04,MIA,MAO,33,316,AA,4390
04,MIA,MAO,33,316,JJ,7277
04,MIA,MAR,33,388,AA,7077
04,MIA,MBJ,33,243,AA,22473
04,MIA,MDE,33,327,AA,10903
04,MIA,MDE,33,327,AV,5789
04,MIA,MEX,33,148,4O,11847
04,MIA,MEX,33,148,AA,23663
04,MIA,MEX,33,148,AM,20003
04,MIA,MGA,33,153,AA,21987
04,MIA,MGA,33,153,TA,5273
04,MIA,MHH,33,204,MQ,2413
04,MIA,MID,33,148,5D,1889
04,MIA,MVD,33,385,4M,213
04,MIA,MVD,33,385,AA,9429
04,MIA,MXP,33,450,AA,10876
04,MIA,MZO,33,219,K8,534
04,MIA,NAS,33,204,MQ,19979
04,MIA,NAS,33,204,UP,10932
04,MIA,PAP,33,238,AA,25822
04,MIA,PAP,33,238,AF,4468
04,MIA,PLS,33,281,AA,16257
04,MIA,POA,33,316,AA,5044
04,MIA,POP,33,224,AA,9355
04,MIA,POS,33,280,AA,18933
04,MIA,POS,33,280,BW,7730
04,MIA,PTP,33,235,AA,916
04,MIA,PTY,33,162,AA,17570
04,MIA,PTY,33,162,CM,36324
04,MIA,PUJ,33,224,4M,1078
04,MIA,PUJ,33,224,AA,24792
04,MIA,PUJ,33,224,LA,1006
04,MIA,REC,33,316,AA,4826
04,MIA,RTB,33,131,AA,2188
04,MIA,SAL,33,118,AA,6693
04,MIA,SAL,33,118,TA,10155
04,MIA,SAP,33,131,AA,11756
04,MIA,SAP,33,131,K8,62
04,MIA,SAP,33,131,TA,4985
04,MIA,SCL,33,324,AA,9573
04,MIA,SCL,33,324,LA,22172
04,MIA,SCU,33,219,09Q,158
04,MIA,SCU,33,219,K8,472
04,MIA,SCU,33,219,SY,679
04,MIA,SDQ,33,224,AA,33353
04,MIA,SDQ,33,224,G3,6354
04,MIA,SJO,33,110,AA,28394
04,MIA,SKB,33,275,AA,10185
04,MIA,SNU,33,219,09Q,396
04,MIA,SNU,33,219,AA,832
04,MIA,SNU,33,219,FCQ,93
04,MIA,SNU,33,219,K8,1267
04,MIA,SNU,33,219,MQ,282
04,MIA,SNU,33,219,SY,2082
04,MIA,SSA,33,316,AA,4267
04,MIA,STI,33,224,AA,8125
04,MIA,SVO,33,475,SU,3840
04,MIA,SXM,33,264,AA,16136
04,MIA,TER,33,469,AA,184
04,MIA,TGU,33,131,AA,7145
04,MIA,TXL,33,429,AB,10745
04,MIA,UIO,33,337,AA,17296
04,MIA,UIO,33,337,XL,12480
04,MIA,UVF,33,276,AA,9157
04,MIA,VCP,33,316,AA,166
04,MIA,VKO,33,475,UN,1407
04,MIA,VVI,33,312,AA,4383
04,MIA,YUL,33,941,AA,21103
04,MIA,YUL,33,941,AC,2765
04,MIA,YUL,33,941,LH,494
04,MIA,YYC,33,916,WS,3920
04,MIA,YYZ,33,936,AA,22389
04,MIA,YYZ,33,936,AC,21430
04,MIA,YYZ,33,936,WS,6758
04,MIA,ZRH,33,486,LX,13333
04,MKE,CUN,45,148,F9,1855
04,MKE,CUN,45,148,FL,5340
04,MKE,CZM,45,148,FL,135
04,MKE,LBG,45,427,12Q,1
04,MKE,MBJ,45,243,FL,1210
04,MKE,PUJ,45,224,FL,1659
04,MKE,PVR,45,148,FL,10
04,MKE,YYZ,45,936,09Q,35
04,MKE,YYZ,45,936,DL,84
04,MKE,YYZ,45,936,QK,2330
04,MLB,MAN,33,493,VS,371
04,MLB,YYZ,33,936,ZX,12
04,MOT,YYC,66,916,13Q,26
04,MSN,YUL,45,941,EV,43
04,MSP,AMS,63,461,DL,30830
04,MSP,CDG,63,427,DL,12081
04,MSP,CUN,63,148,DL,8098
04,MSP,CUN,63,148,SY,7932
04,MSP,CZM,63,148,SY,1208
04,MSP,GCM,63,233,DL,905
04,MSP,HUX,63,148,SY,216
04,MSP,LHR,63,493,DL,11779
04,MSP,LIR,63,110,DL,986
04,MSP,LIR,63,110,SY,754
04,MSP,MBJ,63,243,DL,1095
04,MSP,MBJ,63,243,SY,1348
04,MSP,MZT,63,148,SY,833
04,MSP,NRT,63,736,DL,11598
04,MSP,PUJ,63,224,DL,932
04,MSP,PUJ,63,224,SY,2221
04,MSP,PVR,63,148,DL,7017
04,MSP,PVR,63,148,SY,2478
04,MSP,SJD,63,148,SY,1525
04,MSP,SXM,63,264,SY,10
04,MSP,YEG,63,916,CP,7439
04,MSP,YQR,63,921,CP,120
04,MSP,YQR,63,921,OO,4170
04,MSP,YUL,63,941,9E,3461
04,MSP,YUL,63,941,CP,143
04,MSP,YVR,63,906,CP,8053
04,MSP,YWG,63,926,09Q,49
04,MSP,YWG,63,926,9E,7447
04,MSP,YWG,63,926,CP,6315
04,MSP,YWG,63,926,DL,99
04,MSP,YWG,63,926,GL,55
04,MSP,YWG,63,926,OO,264
04,MSP,YXE,63,921,CP,6329
04,MSP,YYC,63,916,CP,221
04,MSP,YYC,63,916,DL,5757
04,MSP,YYC,63,916,OO,3744
04,MSP,YYZ,63,936,9E,11871
04,MSP,YYZ,63,936,QK,5013
04,MSP,ZIH,63,148,DL,785
04,MSP,ZIH,63,148,SY,400
04,MSY,YYZ,72,936,QK,3920
04,MTN,SJD,35,148,13Q,5
04,MYR,YTZ,37,936,PD,1946
04,MYR,YYZ,37,936,WS,1618
04,NIP,NBW,33,219,GL,490
04,OAK,GDL,91,148,Y4,9205
04,OAK,MEX,91,148,Y4,2150
04,OAK,YVR,91,906,14Q,3
04,OAK,YVR,91,906,AC,41
04,OGG,YEG,2,916,WS,3788
04,OGG,YVR,2,906,AC,9544
04,OGG,YVR,2,906,WS,16693
04,OGG,YYC,2,916,AC,5319
04,OGG,YYC,2,916,WS,5697
04,OKC,LHR,73,493,AA,230
04,OKC,YYC,73,916,AA,110
04,OKC,YYZ,73,936,AA,123
04,OMA,EMA,65,493,GBQ,3
04,OMA,YVR,65,906,14Q,2
04,OME,PVS,1,770,8E,16
04,ONT,GDL,91,148,AM,5276
04,ONT,GDL,91,148,Y4,1567
04,OPF,BGI,33,205,CRV,3
